id,id_artist,num_samples,sr,duration_ms,bpm,centroid_mean,centroid_std,rolloff_mean,rolloff_std,flux_mean,flux_std,rms_mean,rms_std,zcr_mean,zcr_std,flatness_mean,flatness_std,spectral_complexity_mean,spectral_complexity_std,pitch_mean,pitch_std,loudness_mean,loudness_std,silence_start_sec,silence_end_sec,silence_middle_total_sec,silence_middle_count,silence_middle_mean_sec,is_silent
TR700059,ART07024718,4959486,22050,224920.0,95.703125,2146.3907775315474,986.1848546057336,4641.506718895169,2173.0650308019844,1.6337254,1.7808697,0.23148504,0.093087785,0.08024446423041189,0.06092544368280963,0.020082172,0.033300515,2454.671923255037,578.5014465425407,78.53424396314266,34.37872408747069,-7.426626,6.4920707,0.07,2.54,3.11,10,0.31,False
TR696046,ART25707984,3367476,22050,152720.0,95.703125,2735.710769189413,847.0661489661986,6067.444820061902,1471.4204447980542,2.0949614,2.6067495,0.18358566,0.08511686,0.11661392912454394,0.06897587121866361,0.038499113,0.047884252,2760.1462515487997,368.2322056992341,157.11501345087376,94.00768147408498,-8.661927,4.9667673,0.0,0.42,4.2,70,0.06,False
TR213252,ART07024718,4178689,22050,189509.7052154195,172.265625,2187.218862122462,866.9177589095074,4551.987756954867,1888.4016225016198,1.6693637,1.6743478,0.18327048,0.09041707,0.09691790557614555,0.07026016203435656,0.02104786,0.04978958,2385.9027760570198,535.8804431495481,119.94879132499808,58.06478356404655,-8.535068,7.1535096,0.21,0.29,9.94,67,0.15,False
TR751110,ART25707984,7396097,22050,335423.9002267574,123.046875,3158.532094463774,1241.868474687915,6691.720122636132,1549.4262691748272,1.400316,1.5210927,0.07401889,0.033597276,0.1524353830104354,0.14174921644373809,0.045393977,0.09110311,2874.314797308934,425.7467657331137,149.73452921440037,116.12155926144848,-10.108866,10.139698,0.58,5.17,22.04,85,0.26,False
TR901455,ART25707984,4499201,22050,204045.39682539683,78.30255681818181,2623.3003956261496,914.0833230958616,6080.604852564399,1811.2656216217968,1.7072431,1.6802447,0.2608852,0.09732884,0.09133504139167047,0.06286246473495613,0.028234199,0.045387197,2808.350380387612,563.4398406145503,77.44036006864773,41.338444442454644,-7.232386,8.519891,0.23,3.19,0.0,0,0.0,False
TR751225,ART25707984,3706625,22050,168100.90702947846,95.703125,2480.8567926185992,818.9303774761739,5604.245126629403,1838.2554261708797,1.9007535,1.9745871,0.22321342,0.108161375,0.09263794619734116,0.05628180589049129,0.026050264,0.05441724,2692.972127527324,506.7479631934589,140.49921901682248,95.57246069539072,-9.717135,7.697556,0.42,1.45,6.9,69,0.1,False
TR239743,ART25707984,13974529,22050,633765.4875283447,143.5546875,2463.905901097867,965.8773025801244,5373.827591906714,2012.6762137433507,1.6319665,1.7225173,0.27229625,0.14732116,0.09960806910033888,0.06968701601394538,0.04541986,0.13268098,2555.0695821736786,651.7015937436278,128.50419665357566,98.90547884111182,-11.359534,13.595871,1.67,11.75,69.59,224,0.31,False
TR517220,ART25707984,5205249,22050,236065.7142857143,129.19921875,2889.7134540292395,912.3778945163492,6183.499558832344,1589.910500157103,1.7341425,1.8809009,0.27345437,0.121755295,0.11110413131946494,0.07641632045826119,0.035090785,0.049713656,2795.948050007425,421.56430649723654,103.82519532453313,84.47479959176925,-7.1669617,6.8197055,1.25,0.0,10.66,51,0.21,False
TR960740,ART25707984,5503092,22050,249573.3333333333,99.38401442307692,2462.963901828499,785.9181111891025,5663.700186590759,1875.2050746363036,1.8140643,2.1784813,0.2549316,0.112092316,0.08502317076007071,0.0443621611139397,0.017162204,0.051740058,2672.0540809785202,586.3359260490345,121.41093919498141,75.97361285086606,-8.749962,7.831983,0.21,3.09,7.64,35,0.22,False
TR203683,ART07024718,3956993,22050,179455.46485260772,92.28515625,2680.2790107118335,981.5579803009974,5757.8681889535355,1966.2936024468445,1.6746362,1.9191053,0.29089376,0.11533749,0.1109121161979234,0.0812956280232956,0.042456783,0.1055442,2679.204711364779,554.5453888508702,121.68657756184034,103.50983254564927,-8.090192,12.500727,0.46,5.42,5.55,26,0.21,False
TR742051,ART25707984,3418125,22050,155017.0068027211,129.19921875,2349.2049851197735,1072.4544907195534,5217.240021131309,2001.3440500858692,1.9201733,2.1472197,0.3874795,0.096289195,0.08736175724502022,0.0726943372881242,0.018367909,0.034926422,2560.585824138058,609.1884174908038,141.89517551083995,108.95787255077946,-5.01976,6.876108,0.02,3.25,1.76,16,0.11,False
TR778894,ART25707984,4826598,22050,218893.33333333334,123.046875,2799.395743881949,776.9070449218611,6005.739866001578,1342.164611041134,1.5306875,1.2896271,0.2713625,0.096112244,0.1328034356933542,0.07519912845127558,0.048008528,0.07230932,2674.440260875054,362.50059431153164,166.24755311092423,106.75248452915261,-6.1747804,6.631921,0.23,2.07,0.93,11,0.08,False
TR837586,ART25707984,2138369,22050,96978.18594104308,95.703125,2174.332884401447,682.7242034233806,4481.860170371229,1573.8538738580023,1.4490684,1.1703897,0.17423894,0.07476142,0.10573831585168782,0.0547385118841766,0.022955006,0.07599069,2268.6617915139645,493.6475196086937,222.30340933324263,114.67116520897086,-11.198698,6.2865353,0.6,0.0,1.21,7,0.17,False
TR872232,ART25707984,5005569,22050,227009.9319727891,86.1328125,2351.838088803647,1074.7857112848883,5026.421581641704,1988.8408201867214,1.6712116,1.7636259,0.2874956,0.1047725,0.09959968628541475,0.06947097885297031,0.0256775,0.042443566,2411.3392553584654,632.4143742497968,119.99553103160007,70.00578244202377,-6.492683,4.8516483,0.19,1.01,2.25,12,0.19,False
TR438358,ART25707984,6439188,22050,292026.6666666666,143.5546875,2314.3323587770233,873.1919785709894,5219.765203378439,1883.03482434582,1.5493318,1.5522121,0.29686064,0.1128864,0.07572692060656357,0.05112169472250276,0.026642922,0.08912788,2504.9845146531093,643.4326982984331,149.12326534519602,133.03887133311787,-7.084524,10.077436,10.31,3.54,0.39,9,0.04,False
TR320814,ART07024718,3088641,22050,140074.42176870749,71.77734375,2904.179700235049,1048.2003212951051,6510.508463217926,1872.3361961648247,1.472285,1.4384737,0.27028173,0.09519658,0.10316444775091166,0.07467613023700938,0.05811248,0.15083672,2922.8016181847565,600.8586743182476,88.55290416891664,83.15200110943668,-7.634665,13.1578865,0.51,5.56,0.07,2,0.03,False
TR108446,ART25707984,7294465,22050,330814.73922902497,161.4990234375,2267.199787741416,1115.2970903424368,4880.5258783579275,2349.1448683491067,1.2923423,1.1661434,0.24429403,0.1408852,0.0967105649148126,0.07763694614226098,0.040117048,0.10686777,2376.4597486572297,703.9012640859703,140.43517261425558,114.14342304479138,-10.026253,9.293024,2.6,5.27,7.66,53,0.14,False
TR204867,ART25707984,5045628,22050,228826.66666666666,92.28515625,2462.473121945827,912.4745588295046,5382.0422196061645,1702.9565392618717,1.9150183,2.2022507,0.14636159,0.10084238,0.09708487918569254,0.07803734906672008,0.026148872,0.048837416,2601.8760442007037,392.5064733501098,147.3138028121632,100.4084612433374,-14.162876,9.851806,0.7,1.48,39.61,193,0.21,False
TR231277,ART07024718,5734145,22050,260051.92743764172,92.28515625,2748.491689782615,990.2184152764212,5982.83610534668,1802.576662729917,1.4455857,1.30717,0.25487393,0.097779445,0.12250078473772322,0.08376536445596869,0.055294167,0.11986395,2709.508650383742,554.0801049713763,100.43685725913026,68.96416258756346,-8.036402,11.7110815,0.58,7.07,3.46,9,0.38,False
TR137864,ART25707984,4957722,22050,224840.0,89.10290948275862,2416.4338482978014,807.0543379082311,5810.500497357109,1809.783596710246,1.8067802,2.1196,0.17284314,0.09745733,0.08090044830713032,0.053602037043747115,0.022678904,0.036296323,2781.2550943349943,500.53645801373517,88.38524790919286,65.39654968834628,-9.982398,5.8663926,0.16,0.74,6.46,48,0.13,False
TR627217,ART07024718,3863396,22050,175210.70294784583,89.10290948275862,2652.4321193251953,954.5835352318128,5821.809367390422,1925.4450904965954,1.6245865,1.7298703,0.25303346,0.10617176,0.10741598663613172,0.07674758075138388,0.02969811,0.043354742,2721.6029553973494,499.3449325283026,121.16685783915266,78.54067166937723,-8.817279,9.052891,0.58,3.22,3.95,25,0.16,False
TR397401,ART25707984,4983809,22050,226023.08390022677,86.1328125,2317.3575623966144,1121.6988439744098,4847.140612962249,2123.54332000172,1.768479,1.859661,0.23655394,0.07465721,0.10144192186697483,0.07503618399491441,0.026881548,0.045506597,2400.6295881504775,646.6093899036812,119.52051503850203,62.928359599592376,-5.8240814,4.0358486,0.28,0.0,0.77,6,0.13,False
TR975259,ART07024718,2736128,22050,124087.43764172336,123.046875,2856.450598372547,979.0518810943753,5899.364439604771,1665.338372394783,1.7530702,1.9019452,0.25772616,0.112297624,0.14199200479420018,0.09269156754427535,0.057559054,0.13427353,2616.658821351947,465.91939337162944,135.59857011038523,92.95674159909797,-9.244228,10.378116,0.39,1.93,0.39,15,0.03,False
TR115652,ART25707984,5955852,22050,270106.6666666667,172.265625,2696.915226188708,732.190398100814,6168.84991234191,1460.9886851532592,1.5274937,1.4558693,0.21643773,0.06316337,0.09217636015269062,0.045840203090006575,0.025435504,0.025049698,2808.08301780041,471.04513812975495,93.24752955255362,84.8148830920816,-5.2146864,3.1191838,0.19,0.0,0.44,9,0.05,False
TR428837,ART07024718,4999425,22050,226731.2925170068,83.35433467741936,2516.1129292849023,896.8446548381727,5490.350459929436,1730.5824804327046,1.7124696,1.5714767,0.30331045,0.111384004,0.10241915482590885,0.0729363194816754,0.030145086,0.04857039,2619.7032558184032,426.62577207731755,117.87728311894072,83.83298355764626,-6.3380184,4.1458583,0.14,0.0,1.6,19,0.08,False
TR411730,ART07024718,4852481,22050,220067.16553287982,89.10290948275862,2794.8371234674382,1101.1863322268196,6099.879570514448,2149.0046103959676,1.4795319,1.4848194,0.27759194,0.13059625,0.10473179459999472,0.079982586713695,0.051724758,0.119133584,2782.0428826885072,650.710696055276,99.40915679339244,66.42362660896775,-9.148713,11.940815,1.58,4.56,6.55,41,0.16,False
TR933884,ART25707984,3614554,22050,163925.35147392293,129.19921875,3265.6698827181963,970.1725084090235,6858.463971621592,1406.0329091280184,1.8911701,2.0335681,0.22595336,0.12221437,0.15250178437057366,0.09695254328136348,0.05199781,0.057463612,2907.5745897363063,367.85936010601364,214.9232288631205,105.26445932277655,-10.105826,7.9891124,0.28,1.66,0.86,17,0.05,False
TR589489,ART25707984,14817793,22050,672008.7528344671,135.99917763157896,2629.27844433055,1096.2826338873488,5672.492398590284,1889.499689917739,1.8885481,2.0922902,0.25980574,0.118273616,0.10747722883806406,0.09449735550079619,0.031326532,0.07117539,2669.899014536836,495.85960256778117,122.62570418359998,87.27864508933266,-8.729557,8.898731,1.25,6.11,30.51,240,0.13,False
TR552809,ART07024718,3828762,22050,173640.0,129.19921875,2925.1037792755146,706.0885006721372,6331.5491677478185,1284.5945588814802,1.5613204,1.4718909,0.29414895,0.09127743,0.10105215175407808,0.06274147903843671,0.03536466,0.039478548,2838.69656744083,327.02052709520774,82.71192682193238,47.54744003869572,-4.736806,7.4939613,0.33,2.93,2.41,18,0.13,False
TR606252,ART07024718,5124097,22050,232385.3514739229,107.666015625,2693.8771672743555,995.3966029704856,5838.344327995429,2028.4256431062856,1.6256217,1.4966928,0.13003442,0.046494324,0.10826028059121791,0.06866872847973256,0.040008396,0.085037574,2720.7466068093886,578.8649371628104,105.4980285903665,83.22068261882539,-10.251383,7.540122,0.39,2.51,5.06,59,0.09,False
TR935336,ART25707984,4627266,22050,209853.3333333333,112.34714673913044,2597.822248987295,829.460995194751,5696.89264468425,1642.775269374981,1.9018958,2.170438,0.16953835,0.098390765,0.12041497531256916,0.06556724959638703,0.044753037,0.12446036,2646.7298944725303,492.36625322419474,177.80090185806685,91.90401754130627,-12.609105,13.118685,0.37,10.7,8.54,136,0.06,False
TR525576,ART25707984,3610320,22050,163733.3333333333,129.19921875,2446.853877646414,1407.043950566888,4903.828226782961,2555.596225817135,1.716804,2.6116214,0.18722756,0.12969193,0.11829651882887833,0.11172666076242858,0.084270746,0.22691408,2250.0402427035538,851.0483430804798,184.58311989960436,128.42814757318325,-15.203936,17.876926,8.94,3.89,9.47,77,0.12,False
TR704705,ART25707984,4273409,22050,193805.39682539683,103.359375,3154.4740636835504,949.3139948894773,6926.2062512401535,1576.289294136488,1.7009082,1.6896124,0.2562907,0.107548416,0.1349684369197017,0.08569859338635855,0.057929292,0.12166621,2965.3237141850386,463.5656389219357,175.92826446797002,116.42342310628479,-8.698041,10.575518,0.72,3.19,1.97,31,0.06,False
TR672561,ART25707984,5181953,22050,235009.20634920636,95.703125,2560.0525277254183,818.4249798061699,5644.665831253242,1714.8321858055006,1.6227069,1.6265006,0.23480935,0.0929389,0.11544127465236613,0.05398078635365448,0.02840668,0.032324422,2606.069208533393,614.9041177290004,151.26184939205976,103.9884503941936,-7.5900917,4.746621,0.09,1.86,1.14,14,0.08,False
TR162052,ART25707984,5867358,22050,266093.3333333333,184.5703125,2108.351429146659,733.8544502830832,4263.942500409032,1672.1727125633959,1.5958403,1.2883618,0.15467672,0.06116887,0.09911214618782722,0.049222714224111966,0.02296843,0.0422357,2228.591409631828,479.0554391853902,140.2013917959601,62.63308805887792,-8.624007,8.248608,0.26,8.19,1.0,14,0.07,False
TR609228,ART07024718,4596396,22050,208453.33333333334,86.1328125,2303.7779055706023,871.5297364093526,5257.039652701395,1891.686325694098,1.4894422,1.6026235,0.2824576,0.10158274,0.07500294774379038,0.05550459100776775,0.01925759,0.03292279,2613.627380998386,519.7000139702023,73.67464448792094,30.648264738379115,-6.522652,7.179109,0.09,3.79,1.39,5,0.28,False
TR885055,ART07024718,5468929,22050,248023.9909297052,103.359375,2653.322754138161,910.0288951903774,6167.333536410551,1833.4769898843647,1.6939266,1.5946835,0.35955137,0.08766203,0.08408000169677964,0.0670192378533623,0.025667975,0.035300698,2920.2657959074845,435.70659130489173,103.48080157586635,78.16984393883591,-4.0926957,2.9954972,0.0,0.08,0.39,9,0.04,False
TR143367,ART25707984,5436161,22050,246537.91383219953,99.38401442307692,2536.927319839584,953.2469954225069,5703.700972294982,1906.5361823100318,1.7603079,2.1556497,0.1921869,0.1242127,0.09972199515268883,0.07784356353142202,0.03854386,0.101335116,2707.877661747038,517.0973845535275,122.99560216177338,92.90065510836989,-11.976825,10.865716,1.25,2.61,29.07,196,0.15,False
TR830393,ART07024718,4180737,22050,189602.5850340136,151.99908088235293,2715.3008793747663,1224.7123796406497,6570.982451652622,2641.064694347256,1.5491476,1.8200097,0.33315048,0.13164222,0.08832778201919544,0.07247033608192667,0.0749795,0.21834685,2942.216347625288,898.6055367877397,115.71145942935279,122.14840186953421,-9.406415,17.645607,0.37,10.95,5.2,11,0.47,False
TR625764,ART07024718,3720394,22050,168725.3514739229,129.19921875,2357.424774182225,920.5139705941624,5184.100132663066,2007.0118949374187,1.4027952,1.4477599,0.22718802,0.116815105,0.09679713839101417,0.06020976933911351,0.07983632,0.21543182,2526.0184963680335,699.5543451938477,119.62908928313864,106.05500571832225,-11.659619,16.603437,8.73,0.03,2.83,23,0.12,False
TR229193,ART07024718,9638657,22050,437127.3015873016,80.74951171875,2145.897343532324,1267.1400941269294,4656.045612305621,2705.7013474931973,1.1117772,1.133419,0.15672882,0.14240324,0.08849811057513544,0.07947799777959998,0.10085051,0.26445216,2292.517464928485,979.8370345699672,158.89203466389313,146.083122119754,-21.2347,20.877647,56.73,8.19,116.26,115,1.01,False
TR314648,ART07024718,2809229,22050,127402.67573696145,86.1328125,3092.6028070848265,1136.2226456831254,6484.820072764318,2074.9919039614883,1.5469079,1.3883615,0.28232646,0.1017363,0.15424428265103882,0.09888663014330153,0.059741493,0.061221655,2882.540663847476,528.7463228863143,125.56403399925773,60.66312054210781,-8.6652565,7.7812986,0.0,3.25,0.44,6,0.07,False
TR511876,ART07024718,5922828,22050,268608.9795918367,89.10290948275862,2887.9548981569174,869.5768395438348,5720.859658624341,1465.4861976132452,1.6096814,1.4773991,0.21584134,0.127337,0.15818860613492955,0.1041238704179822,0.039189395,0.06216176,2528.7966833942573,439.4883117050054,120.22025125554335,77.72849335921349,-12.630936,12.365985,2.69,6.85,36.73,163,0.23,False
TR564478,ART07024718,1958400,22050,88816.32653061225,172.265625,1926.2395751782924,1046.6850665602983,4301.057525810245,2717.166315979222,2.1038518,2.5426471,0.3742053,0.08689226,0.044321669375653426,0.04079454720285439,0.012688629,0.06566781,2641.343903415104,643.3984737190231,132.8009476833978,128.14416160238295,-3.5280337,5.4580126,0.37,0.0,0.09,1,0.09,False
TR220174,ART25707984,4906860,22050,222533.33333333334,95.703125,2734.1362774531854,895.5747110608461,5954.639525246342,1616.947016585323,1.8472067,2.086227,0.26625878,0.13390906,0.11722153295857679,0.07064248339516357,0.036078766,0.043889474,2678.511561794555,521.6243990439691,149.85316117000784,108.22647922952187,-8.833623,7.6397843,9.24,3.57,6.9,74,0.09,False
TR310455,ART07024718,4304129,22050,195198.5941043084,99.38401442307692,2767.0562451672845,893.0133642733482,6346.219418388322,1773.9147103831092,1.5786202,1.6033508,0.28796977,0.08170042,0.10725053805608421,0.07105597206404417,0.034460537,0.04618561,2916.5951651844243,414.67888123892925,83.52279467959056,50.52138565083615,-5.7279787,3.1592839,0.12,0.01,0.0,0,0.0,False
TR901226,ART07024718,3271425,22050,148363.9455782313,112.34714673913044,2196.541784682043,1081.2348356803088,4926.217264524648,2354.1083004363622,1.8736502,2.1676576,0.31028944,0.15159808,0.06786192414906103,0.07157143459002681,0.019121543,0.037638135,2514.0734153849985,706.7248234970664,100.25191557887453,76.75098805193727,-9.923907,12.70032,0.0,5.7,4.34,37,0.12,False
TR998998,ART25707984,4562586,22050,206920.0,151.99908088235293,2390.5778746046276,942.5614419482675,5439.125948620013,2149.802690848357,1.5917898,1.8377504,0.32065752,0.15019797,0.07919623821813286,0.054265754412185396,0.025047807,0.0542675,2623.875807821318,678.5411525840476,104.46827287244311,79.83045575081404,-7.8930955,8.871392,0.81,4.49,5.18,44,0.12,False
TR561901,ART25707984,3928134,22050,178146.6666666667,92.28515625,2416.14483136504,1129.1597906054153,5408.141280071965,2371.561158302094,1.8131341,2.0407977,0.17894538,0.08924732,0.0992020391103545,0.07670224641026549,0.02998778,0.04623863,2592.386343024975,658.0850722935807,117.47007819626616,84.00391862360993,-9.312291,7.2239375,0.28,0.17,16.11,104,0.15,False
TR996231,ART07024718,5061889,22050,229564.12698412698,123.046875,2465.8132055478777,1046.348325565294,5494.68125807958,2165.2335704991647,1.5059907,1.5897645,0.25382942,0.10564203,0.09516012385266005,0.06552168638601057,0.0673558,0.19933157,2610.8791210289846,708.9808619051039,95.74245970179194,92.02645713792072,-10.363252,17.34366,5.76,8.58,0.16,4,0.04,False
TR100524,ART25707984,3970049,22050,180047.57369614512,129.19921875,2000.3725821013008,827.3461273322431,4650.233354992746,1757.6918376195827,1.7107035,2.2976916,0.29505804,0.10655146,0.059106524016763376,0.045145470837017455,0.039286166,0.16320072,2361.1711298270484,622.1411809870978,105.52945716582272,82.71268328138329,-8.343976,15.053158,3.58,5.92,0.58,5,0.12,False
TR234697,ART25707984,5078785,22050,230330.38548752834,99.38401442307692,2533.8508652724686,1143.3056362849027,5289.128833893807,2023.2465698817566,2.2523384,2.6484616,0.19082578,0.113981634,0.11737405100176411,0.10007766992381982,0.032693177,0.06672226,2523.743759794558,491.54942851369475,145.55885758314454,84.93715358592107,-11.13943,9.29789,1.6,2.15,15.42,180,0.09,False
TR237380,ART25707984,4006401,22050,181696.19047619047,143.5546875,2158.5803357804252,1050.0126067716337,4594.288834518951,2140.4001813351197,2.0446424,2.7643263,0.22298558,0.10451041,0.08072981138592512,0.06920694261061565,0.019481255,0.047091797,2353.1988425210275,584.7773205610877,126.32953774457546,82.9105085003782,-9.59824,9.569679,0.16,3.67,2.51,15,0.17,False
TR444078,ART07024718,4673793,22050,211963.40136054423,151.99908088235293,2676.9938005584445,781.7000507411121,5908.815666848094,1437.1732088414888,1.5164515,1.5950627,0.30055967,0.10706318,0.11108615059152152,0.06832813156620599,0.03361399,0.0676248,2753.3141864599083,369.2542361179729,113.9594199030825,86.31666682138791,-6.8323216,7.0600963,0.14,3.84,0.74,9,0.08,False
TR744298,ART25707984,4921601,22050,223201.85941043083,92.28515625,2628.303000955413,949.2165769608304,5817.927419046799,1910.3182811209838,1.5258061,1.7388343,0.2727743,0.104840465,0.10210106715840528,0.08144645001299665,0.050960056,0.13090529,2712.1675274894483,542.953692599425,128.23610300439063,117.97491260769759,-8.765254,14.468758,4.92,5.75,2.83,23,0.12,False
TR446619,ART25707984,6469470,22050,293400.0,129.19921875,2802.1295748042453,897.8547403957476,6584.719231325676,1764.6424886545449,2.0774453,2.3604946,0.32879955,0.11705126,0.08393738623773346,0.06386681731800256,0.029059907,0.07970462,3002.1263756425014,482.93235762038324,101.03641535670825,66.35264506482966,-6.719159,6.8909974,0.12,1.85,2.74,48,0.06,False
TR273806,ART07024718,3423489,22050,155260.27210884355,86.1328125,2939.719582682194,759.9228451721866,6898.702768810986,1320.2478420759312,1.337206,0.8372147,0.29872623,0.045344785,0.09286953113316883,0.052625453013600554,0.03316114,0.055197477,3080.339026250604,341.05774737282314,81.09960925999094,55.91100715636036,-3.6598806,3.8663273,0.37,0.0,0.0,0,0.0,False
TR448877,ART07024718,4086365,22050,185322.67573696145,129.19921875,1722.7442752883128,1011.8432969870232,3688.9948734750847,2294.861168026607,1.3213539,1.6086363,0.21154872,0.109594725,0.058901693850225506,0.04613489680824075,0.013210206,0.06251182,2104.898815206768,760.2623142855718,88.30618133500151,45.36011900139909,-9.431584,10.869804,1.46,5.72,13.33,36,0.37,False
TR870721,ART25707984,4263000,22050,193333.33333333334,151.99908088235293,2753.17428831867,814.3203089747468,5940.272970739012,1610.3587324327973,1.5627351,1.4795268,0.20777157,0.10841627,0.12793467175678516,0.06880227834823184,0.042596284,0.05252503,2725.704677415526,401.2439768972896,157.62271790901315,96.83400550356417,-10.182145,5.9892216,0.28,4.04,4.67,51,0.09,False
TR166646,ART25707984,5232129,22050,237284.7619047619,99.38401442307692,2744.6142620311434,691.8827694715147,5934.615043744649,1406.9842956865027,1.5077473,1.2274861,0.27933294,0.08349629,0.12761612684992663,0.05567956575259086,0.038777564,0.05588887,2722.386864733652,403.8489772789949,128.46386582719205,90.93611745556622,-5.6026263,7.4371758,1.07,3.55,0.39,3,0.13,False
TR170280,ART07024718,1743617,22050,79075.60090702948,89.10290948275862,1710.0807402738815,932.0939001649405,3603.211065663076,2110.033846519544,1.9235324,1.9956262,0.22673579,0.11541132,0.061003187160525545,0.06806017808979045,0.010526279,0.03361318,2158.7693802312106,626.809436477742,97.31605006876505,64.39785343617537,-8.912405,7.6843414,1.46,0.0,6.27,38,0.16,False
TR267048,ART25707984,3190273,22050,144683.5827664399,89.10290948275862,2153.1064607518333,801.1268974036923,4753.45458984375,1868.697301386967,1.3712009,1.1156517,0.2740899,0.15012705,0.07423112940267972,0.04851038531976687,0.016997503,0.06623569,2487.4077250051137,482.0910843444095,128.58092035416405,100.4292512099066,-9.608214,9.388526,0.88,3.11,1.6,9,0.18,False
TR218393,ART25707984,4373249,22050,198333.2879818594,92.28515625,2814.135616028926,1189.7579227074784,5951.416104226725,1917.9968539593392,2.2198906,2.9475806,0.20454802,0.14281397,0.11218030211016156,0.10143800721194218,0.03258224,0.04532645,2661.4398448907173,495.2730628436418,156.3724964325516,86.82902740749526,-14.121188,13.980394,0.07,0.64,32.18,201,0.16,False
TR251094,ART25707984,5424300,22050,246000.0,143.5546875,2353.177465601605,946.8439138094669,5123.504057412105,1822.4015494612856,1.5990635,1.7153627,0.26935962,0.14454398,0.08857048578338839,0.07249448071934884,0.019078925,0.036456503,2459.6619385030153,638.5904360667465,96.00837994355601,62.29206818208018,-9.890708,9.493135,0.12,5.39,29.84,85,0.35,False
TR845575,ART25707984,7563265,22050,343005.2154195012,123.046875,2761.851067312243,807.0674306004348,5959.5234956058985,1340.5472606331828,1.5756663,1.5748961,0.2508448,0.08688507,0.1200223274724159,0.07413645731917642,0.032168053,0.034723036,2725.683751659423,371.64100963608524,145.46479555550366,107.751300885405,-6.005124,5.071174,0.12,0.88,5.8,62,0.09,False
TR105364,ART25707984,6168065,22050,279730.8390022676,123.046875,2708.633671765422,994.6854944588282,5821.495566805045,1818.2477708823526,1.8906828,2.1246336,0.07504821,0.042174365,0.1098060557250166,0.07986852763686086,0.02649489,0.041219346,2661.705013780444,532.0696370022196,151.14348126097607,112.24023837752492,-12.924412,7.1735725,1.18,3.81,22.64,221,0.1,False
TR550520,ART07024718,5726465,22050,259703.62811791382,95.703125,2339.0582741964085,1078.7185102395397,5295.622044556046,2229.5613542675374,1.5779462,1.6276734,0.12285501,0.06668577,0.09352068024977649,0.07644846960542241,0.037269942,0.12904646,2602.5470212086443,658.2237221407249,125.62984182316632,85.08326627127244,-11.137024,12.844025,1.3,9.02,11.49,72,0.16,False
TR345712,ART07024718,1888513,22050,85646.84807256237,151.99908088235293,2042.5898689783114,974.9798281309758,4493.458235738852,2229.5326914104667,1.370318,1.4811355,0.23265328,0.115079604,0.06995618307806994,0.048781785482879376,0.046855427,0.17507039,2388.1106849897087,732.7631629436811,99.71186088502235,83.92723983121327,-10.946733,15.0144415,0.07,5.54,0.6,9,0.07,False
TR709616,ART25707984,4912152,22050,222773.33333333334,92.28515625,2800.0485999473312,726.7428792298555,6325.348682174961,1258.7519840262198,1.9197769,2.407816,0.38993406,0.16582353,0.09577706691310578,0.0742220056560518,0.03309628,0.049494993,2836.003048413751,321.8890328506814,112.98008515912484,91.65635688380559,-6.24325,8.064174,0.07,3.02,4.09,48,0.09,False
TR121405,ART25707984,4701633,22050,213225.9863945578,184.5703125,3211.994607892075,1144.4819594153307,6711.552134591432,1933.1172414743635,1.5079381,1.4606138,0.28254277,0.119293086,0.16070631746501687,0.10256702769253298,0.05633595,0.054777097,2935.7362888174266,513.0031410489503,113.85849964143499,77.52618481434946,-7.7642417,6.685902,0.72,1.6,0.67,10,0.07,False
TR561056,ART25707984,5296410,22050,240200.0,99.38401442307692,2869.765929182697,951.0726737390338,6477.964943341439,1653.6599013707403,1.6158687,1.8407406,0.23677431,0.1183985,0.11901125052863702,0.07620682817872315,0.034968324,0.04372277,2933.2958628039028,395.3985636233833,166.52171260930422,126.30095366668516,-9.420375,6.877806,0.14,2.82,2.72,47,0.06,False
TR838304,ART25707984,7177217,22050,325497.3696145125,92.28515625,2540.570320439511,902.5274655535972,5450.612969034212,1834.1011027486104,1.7140346,2.0520198,0.24311088,0.1250625,0.11074423550181896,0.07131280107335268,0.035488535,0.08213557,2598.8376325603517,523.0943258769298,144.12039452519443,100.99983763862635,-10.776814,8.978309,1.11,4.2,15.53,117,0.13,False
TR800085,ART25707984,9680385,22050,439019.72789115645,107.666015625,2779.6354417169455,798.6080792356006,6117.693133724399,1373.228282874655,1.7467059,2.008828,0.21004999,0.07755512,0.11277298093069071,0.06743450069880592,0.035986423,0.039605383,2785.3524507684087,353.7246336318646,116.49293472773108,82.51625590992501,-7.0601764,4.0942135,0.05,0.23,4.76,65,0.07,False
TR791255,ART07024718,3859632,22050,175040.0,103.359375,2941.6712229903737,1072.9181869077315,6197.15960404335,1836.356847639991,1.587775,1.552196,0.22911957,0.098405026,0.1346985907655193,0.10319553747153509,0.052985925,0.10836103,2770.046875749263,533.5016918641031,128.0273061493008,110.64166942554863,-7.832297,10.715639,1.7,1.84,1.97,9,0.22,False
TR351380,ART25707984,5571888,22050,252693.3333333333,143.5546875,3050.539979287512,971.3069513637704,6455.719788837091,1528.7206488506788,1.4454279,1.824693,0.26906532,0.10905484,0.13675814271685197,0.08479049320282116,0.04555734,0.04784315,2827.2961504119944,406.5895028159595,129.27620476096735,81.42340465798792,-7.6397815,9.076303,0.21,2.36,9.89,44,0.22,False
